Date,Session source / medium,Device category,Browser,Language,Page path and screen class,Landing page,Country,City,Total users,Sessions,Engaged sessions,Average session length (sec),Views,Conversions,Revenue,Calc Goals
2022-12-21,google / organic,desktop,Chrome,English,/classes,/events-shows,United States,Tucson,1,1,0,19,2,2,,below
2022-12-21,google / organic,desktop,Chrome,English,/event-details/winter-start-celebration,(not set),United States,Tucson,2,2,0,0,0,0,,below
2022-12-21,google / organic,desktop,Chrome,English,/event-details/winter-start-celebration,/,United States,Tucson,1,1,0,50,2,0,,below
2022-12-21,google / organic,desktop,Chrome,English,/event-details/winter-start-celebration,/classes,United States,Casas Adobes,1,1,0,735,2,0,,below
2022-12-21,google / organic,desktop,Chrome,English,/event-details/winter-start-celebration,/classes,United States,Tucson,1,1,0,132,2,0,,below
2022-12-21,google / organic,desktop,Chrome,English,/event-details/winter-start-celebration,/event-details/winter-start-celebration,United States,Tucson,1,1,0,0,2,0,,below
2022-12-21,google / organic,desktop,Chrome,English,/event-details/winter-start-celebration,/events-shows,United States,Marana,1,1,0,16,2,0,,below
2022-12-21,google / organic,desktop,Chrome,English,/event-details/winter-start-celebration,/events-shows,United States,Tucson,1,1,0,10,2,0,,below
2022-12-21,google / organic,desktop,Chrome,English,/events-shows,/,United States,Tucson,1,1,1,0,0,0,,below
2022-12-21,google / organic,desktop,Chrome,English,/events-shows,/events-shows,United States,Marana,1,1,1,0,2,0,,below
2022-12-21,google / organic,desktop,Chrome,English,/events-shows,/events-shows,United States,Tucson,1,1,1,5,2,0,,below
2022-12-21,google / organic,desktop,Chrome,English,/more,/winterstart,United States,Tucson,1,1,0,17,2,0,,below
2022-12-21,google / organic,desktop,Chrome,English,/product-page/necklaces,/,United States,Tucson,1,1,0,7,2,0,,below
2022-12-21,google / organic,desktop,Chrome,English,/shop,/,United States,Tucson,1,2,1,8,5,0,,below
2022-12-21,google / organic,desktop,Chrome,English,/staff,/,United States,Tucson,1,1,0,17,1,0,,below
2022-12-21,google / organic,desktop,Chrome,English,/testimonials,/winterstart,United States,Tucson,1,1,0,11,2,0,,below
2022-12-21,google / organic,desktop,Chrome,English,/winterstart,(not set),United States,Seguin,1,1,0,6,0,0,,below
2022-12-21,google / organic,desktop,Chrome,English,/winterstart,/classes,United States,Tucson,1,1,1,0,0,0,,below
2022-12-21,google / organic,desktop,Chrome,English,/winterstart,/events-shows,United States,Tucson,1,1,0,6,2,0,,below
2022-12-21,google / organic,desktop,Chrome,English,/winterstart,/winterstart,United States,Milford,1,1,1,36,2,0,,below
2022-12-21,google / organic,desktop,Chrome,English,/winterstart,/winterstart,United States,Tucson,2,2,2,11.5,6,0,,below
2022-12-21,google / organic,desktop,Firefox,English,/,/,United States,San Diego,1,1,1,5,2,0,,below
2022-12-21,google / organic,desktop,Firefox,English,/,/winterstart,Indonesia,72111,1,1,0,25,2,0,,below
2022-12-21,google / organic,desktop,Firefox,English,/classes,/,United States,San Diego,1,1,0,60,4,4,,below
2022-12-21,google / organic,desktop,Firefox,English,/photos,/winterstart,Indonesia,72111,1,1,0,104,2,0,,below
2022-12-21,google / organic,desktop,Firefox,English,/winterstart,/winterstart,Indonesia,72111,1,1,1,16,2,0,,below
2022-12-21,google / organic,desktop,Safari,English,/,/,United States,Catalina Foothills,1,1,1,0,2,0,,below
2022-12-21,google / organic,desktop,Safari,English,/,/,United States,Tucson,1,2,2,0,4,0,,below
2022-12-21,google / organic,desktop,Safari,English,/classes,/,United States,Catalina Foothills,1,1,0,12,2,2,,below
2022-12-21,google / organic,desktop,Safari,English,/classes,/,United States,Tucson,1,2,0,15.5,4,4,,below
2022-12-21,google / organic,desktop,Safari,English,/classes,/classes,United States,Ivins,1,1,1,20,2,2,,below
2022-12-21,google / organic,desktop,Safari,English,/event-details/winter-start-celebration,/,United States,Catalina Foothills,1,1,0,25,2,0,,below
2022-12-21,google / organic,desktop,Safari,English,/event-details/winter-start-celebration,/,United States,Tucson,1,1,0,10,2,0,,below
2022-12-21,google / organic,desktop,Safari,English,/event-details/winter-start-celebration,/classes,United States,Ivins,1,1,0,34,2,0,,below
2022-12-21,google / organic,desktop,Safari,English,/event-details/winter-start-celebration/order/0a6f4c23-3195-42bc-936b-36c79aeb15fe/success,/,United States,Catalina Foothills,1,1,0,0,1,0,,below
2022-12-21,google / organic,desktop,Safari,English,/event-details/winter-start-celebration/order/0a6f4c23-3195-42bc-936b-36c79aeb15fe/success%3FeventI,/,United States,Catalina Foothills,1,1,0,0,1,0,,below
2022-12-21,google / organic,desktop,Safari,English,/event-details/winter-start-celebration/ticket-form,/,United States,Catalina Foothills,1,1,0,35,1,0,,below
2022-12-21,google / organic,desktop,Safari,English,/photos,/photos,United States,Tucson,1,1,1,14,2,0,,below
2022-12-21,google / organic,desktop,Safari,English,/winterstart,/winterstart,United States,(not set),1,1,1,18,2,0,,below
2022-12-21,google / organic,mobile,Chrome,English,/,/,United States,Phoenix,1,1,1,7,2,0,,below
2022-12-21,google / organic,mobile,Chrome,English,/,/,United States,Tucson,3,3,3,22,6,0,,below
2022-12-21,google / organic,mobile,Chrome,English,/,/no-frills2022,United States,Los Angeles,1,1,0,10,2,0,,below
2022-12-21,google / organic,mobile,Chrome,English,/classes,/,United States,Tucson,2,2,0,76.5,4,4,,below
2022-12-21,google / organic,mobile,Chrome,English,/classes,/event-details/winter-start-celebration,United States,Tucson,1,1,0,72,2,2,,below
2022-12-21,google / organic,mobile,Chrome,English,/classes,/events-shows,United States,Tucson,1,2,0,11.5,4,4,,below
2022-12-21,google / organic,mobile,Chrome,English,/classes,/no-frills2022,United States,Los Angeles,1,1,0,4,2,2,,below
2022-12-21,google / organic,mobile,Chrome,English,/event-details/NoFrills,/event-details/winter-start-celebration,United States,Tucson,1,1,0,11,2,0,,below
2022-12-21,google / organic,mobile,Chrome,English,/event-details/community-workshop-into-winter-start-performance-festival,/winterstart,United States,Albuquerque,1,1,0,6,1,0,,below
2022-12-21,google / organic,mobile,Chrome,English,/event-details/winter-start-celebration,(not set),United States,Tucson,1,1,0,0,0,0,,below
2022-12-21,google / organic,mobile,Chrome,English,/event-details/winter-start-celebration,/,United States,Tucson,2,2,0,15.5,4,0,,below
2022-12-21,google / organic,mobile,Chrome,English,/event-details/winter-start-celebration,/event-details/winter-start-celebration,United States,Tucson,1,2,2,13,4,0,,below
2022-12-21,google / organic,mobile,Chrome,English,/event-details/winter-start-celebration,/events-shows,United States,Tucson,1,2,0,0,4,0,,below
2022-12-21,google / organic,mobile,Chrome,English,/events-shows,/events-shows,United States,Tucson,1,2,2,0,4,0,,below
2022-12-21,google / organic,mobile,Chrome,English,/no-frills2022,/no-frills2022,United States,Los Angeles,1,1,1,3,2,0,,below
2022-12-21,google / organic,mobile,Chrome,English,/photos,/winterstart,United States,Albuquerque,1,1,0,36,2,0,,below
2022-12-21,google / organic,mobile,Chrome,English,/safety-guidelines,/safety-guidelines,United States,Albuquerque,1,1,1,0,2,0,,below
2022-12-21,google / organic,mobile,Chrome,English,/safety-guidelines,/winterstart,United States,Albuquerque,1,1,0,124,2,0,,below
2022-12-21,google / organic,mobile,Chrome,English,/studio-y-info,/safety-guidelines,United States,Albuquerque,1,1,0,7,2,0,,below
2022-12-21,google / organic,mobile,Chrome,English,/studio-y-info,/studio-y-info,United States,Albuquerque,1,2,2,0,4,0,,below
2022-12-21,google / organic,mobile,Chrome,English,/studio-y-info,/winterstart,United States,Albuquerque,1,1,0,22,2,0,,below
2022-12-21,google / organic,mobile,Chrome,English,/winterstart,(not set),United States,Monroe,1,1,0,0,0,0,,below
2022-12-21,google / organic,mobile,Chrome,English,/winterstart,(not set),United States,Tucson,1,1,0,0,0,0,,below
2022-12-21,google / organic,mobile,Chrome,English,/winterstart,/events-shows,United States,Tucson,1,1,0,7,3,0,,below
2022-12-21,google / organic,mobile,Chrome,English,/winterstart,/winterstart,United States,Albuquerque,1,3,3,43.33,8,0,,below
2022-12-21,google / organic,mobile,Chrome,English,/winterstart,/winterstart,United States,Casas Adobes,1,1,1,0,2,0,,below
2022-12-21,google / organic,mobile,Chrome,English,/winterstart,/winterstart,United States,Jackson Township,1,1,1,0,2,0,,below
2022-12-21,google / organic,mobile,Chrome,English,/winterstart,/winterstart,United States,Las Vegas,1,1,1,14,2,0,,below
2022-12-21,google / organic,mobile,Chrome,English,/winterstart,/winterstart,United States,New York,1,1,1,2,2,0,,below
2022-12-21,google / organic,mobile,Chrome,English,/winterstart,/winterstart,United States,Salem,1,1,1,7,2,0,,below
2022-12-21,google / organic,mobile,Chrome,English,/winterstart,/winterstart,United States,Tucson,2,2,2,34,4,0,,below
2022-12-21,google / organic,mobile,Firefox,English,/,/event-details/a-summer-,United States,Oro Valley,1,1,0,56,2,2,,below
2022-12-21,google / organic,mobile,Firefox,English,/classes,/event-details/a-summer-,United States,Oro Valley,1,1,0,49,4,4,,below
2022-12-21,google / organic,mobile,Firefox,English,/event-details/a-summer-,/event-details/a-summer-,United States,Oro Valley,1,1,1,29,2,0,,below
2022-12-21,google / organic,mobile,Firefox,English,/event-details/community-workshop-into-winter-start-performance-festival,/event-details/a-summer-,United States,Oro Valley,1,1,0,34,2,0,,below
2022-12-21,google / organic,mobile,Firefox,English,/event-details/somatic-therapy-for-seniors,/event-details/a-summer-,United States,Oro Valley,1,1,0,93,4,0,,below
2022-12-21,google / organic,mobile,Safari,English,/,/,United States,(not set),1,1,1,0,2,0,,below
2022-12-21,google / organic,mobile,Safari,English,/,/,United States,Hobbs,1,1,1,4,3,1,,below
2022-12-21,google / organic,mobile,Safari,English,/,/,United States,Phoenix,1,1,1,0,2,0,,below
2022-12-21,google / organic,mobile,Safari,English,/,/,United States,Tempe,1,1,1,5,2,0,,below
2022-12-21,google / organic,mobile,Safari,English,/,/classes,United States,Crested Butte,1,1,1,0,0,0,,below
2022-12-21,google / organic,mobile,Safari,English,/,/winterstart,United States,Las Vegas,1,1,0,29,5,0,,below
2022-12-21,google / organic,mobile,Safari,English,/%3Ftx=29V03043XP473574C&st=Completed&amt=15.00&cc=USD&cm=&item_number=GGZZS683ZUPJN&item_name=livelystep!%2,/,United States,Hobbs,1,1,0,0,1,0,,below
2022-12-21,google / organic,mobile,Safari,English,/classes,/,United States,(not set),1,1,0,8,2,2,,below
2022-12-21,google / organic,mobile,Safari,English,/classes,/,United States,Phoenix,1,1,0,36,2,2,,below
2022-12-21,google / organic,mobile,Safari,English,/classes,/,United States,Tempe,1,1,0,6,2,2,,below
2022-12-21,google / organic,mobile,Safari,English,/classes,/classes,United States,Cortez,1,1,0,0,2,2,,below
2022-12-21,google / organic,mobile,Safari,English,/classes,/classes,United States,Crested Butte,1,1,0,33,1,1,,below
2022-12-21,google / organic,mobile,Safari,English,/classes,/classes,United States,Havre,1,1,0,10,1,1,,below
2022-12-21,google / organic,mobile,Safari,English,/classes,/classes,United States,Kimball,1,1,0,10,1,1,,below
2022-12-21,google / organic,mobile,Safari,English,/classes,/winterstart,United States,Las Vegas,1,1,0,34,3,3,,below
2022-12-21,google / organic,mobile,Safari,English,/event-details/adult-contemporary-dance,/winterstart,United States,Las Vegas,1,1,0,0,1,0,,below
2022-12-21,google / organic,mobile,Safari,English,/event-details/community-workshop-into-winter-start-performance-festival,/winterstart,United States,Casper,1,1,0,0,1,0,,below
2022-12-21,google / organic,mobile,Safari,English,/event-details/winter-start-celebration,/,United States,(not set),1,1,0,23,2,0,,below
2022-12-21,google / organic,mobile,Safari,English,/event-details/winter-start-celebration,/,United States,Georgetown,1,1,0,61,0,0,,below
2022-12-21,google / organic,mobile,Safari,English,/event-details/winter-start-celebration,/,United States,Phoenix,1,1,0,7,2,0,,below
2022-12-21,google / organic,mobile,Safari,English,/event-details/winter-start-celebration,/classes,United States,Cortez,1,1,0,12,2,0,,below
2022-12-21,google / organic,mobile,Safari,English,/event-details/winter-start-celebration,/classes,United States,Crested Butte,1,1,0,13,2,0,,below
2022-12-21,google / organic,mobile,Safari,English,/event-details/winter-start-celebration,/classes,United States,Kimball,1,1,0,8,2,0,,below
2022-12-21,google / organic,mobile,Safari,English,/event-details/winter-start-celebration,/event-details/winter-start-celebration,United States,Tucson,1,1,1,14,4,0,,below
2022-12-21,google / organic,mobile,Safari,English,/winterstart,(not set),United States,Ivins,1,1,0,0,0,0,,below
2022-12-21,google / organic,mobile,Safari,English,/winterstart,/classes,United States,Cortez,1,1,0,0,2,0,,below
2022-12-21,google / organic,mobile,Safari,English,/winterstart,/classes,United States,Havre,1,1,1,0,0,0,,below
2022-12-21,google / organic,mobile,Safari,English,/winterstart,/classes,United States,Kimball,1,1,1,0,0,0,,below
2022-12-21,google / organic,mobile,Safari,English,/winterstart,/winterstart,United States,(not set),1,1,1,0,2,0,,below
2022-12-21,google / organic,mobile,Safari,English,/winterstart,/winterstart,United States,Akron,1,1,0,0,2,0,,below
2022-12-21,google / organic,mobile,Safari,English,/winterstart,/winterstart,United States,Ashburn,1,1,1,10,2,0,,below
2022-12-21,google / organic,mobile,Safari,English,/winterstart,/winterstart,United States,Casper,1,1,1,18,2,0,,below
2022-12-21,google / organic,mobile,Safari,English,/winterstart,/winterstart,United States,Hill City,1,1,1,2,0,0,,below
2022-12-21,google / organic,mobile,Safari,English,/winterstart,/winterstart,United States,Las Vegas,1,1,1,40,4,0,,below
2022-12-21,google / organic,mobile,Safari,English,/winterstart,/winterstart,United States,Tucson,1,2,2,3,4,0,,below
2022-12-21,google / organic,mobile,Safari,English,/winterstart,/winterstart,United States,Wellington,1,1,1,33,2,0,,below
2022-12-21,l.facebook.com / referral,desktop,Chrome,English,/classes,/classes?fbclid=IwAR25XNRYrSw69JEgjF-IT-uPi6Mi_TJ9fiTsNuJFqqBIqSQybdJBkr7jay8,United States,Tucson,1,1,1,32,2,2,,below
2022-12-21,l.facebook.com / referral,desktop,Chrome,English,/classes%3Ffbclid=IwAR25XNRYrSw69JEgjF-IT-uPi6Mi_TJ9fiTsNuJFqqBIqSQybdJBkr7jay8,/classes?fbclid=IwAR25XNRYrSw69JEgjF-IT-uPi6Mi_TJ9fiTsNuJFqqBIqSQybdJBkr7jay8,United States,Tucson,1,1,0,0,1,1,,below
2022-12-21,l.instagram.com / referral,mobile,Android Webview,English,/event-details/winter-start-celebration,/event-details/winter-start-celebration?fbclid=PAAabK7z3V00-M1fgPbzeAVNAgDv3pUFPUtUTOEwfsmCo-R0HbJ7TMdDafuSs,United States,Tucson,1,1,1,10,1,0,,below
2022-12-21,l.instagram.com / referral,mobile,Android Webview,English,/event-details/winter-start-celebration%3Ffbclid=PAAabK7z3V00-M1fgPbzeAVNAgDv3pUFPUtUTOEwfsmCo-R0Hb,/event-details/winter-start-celebration?fbclid=PAAabK7z3V00-M1fgPbzeAVNAgDv3pUFPUtUTOEwfsmCo-R0HbJ7TMdDafuSs,United States,Tucson,1,1,0,0,1,0,,below
2022-12-21,l.instagram.com / referral,mobile,Safari (in-app),English,/event-details/winter-start-celebration,/event-details/winter-start-celebration?fbclid=PAAabfwBACuQdsIiyYgwQ6uBkYrwVbLS1Cb0qVtyxzLF5QFU0cr2Mo-NYRaN8,United States,Drexel Heights,1,1,1,0,1,0,,below
2022-12-21,l.instagram.com / referral,mobile,Safari (in-app),English,/event-details/winter-start-celebration%3Ffbclid=PAAabfwBACuQdsIiyYgwQ6uBkYrwVbLS1Cb0qVtyxzLF5QFU0c,/event-details/winter-start-celebration?fbclid=PAAabfwBACuQdsIiyYgwQ6uBkYrwVbLS1Cb0qVtyxzLF5QFU0cr2Mo-NYRaN8,United States,Drexel Heights,1,1,0,0,1,0,,below
2022-12-21,lm.facebook.com / referral,mobile,Android Webview,English,/event-details/winter-start-celebration,/event-details/winter-start-celebration,United States,Casas Adobes,1,1,1,0,4,0,,below
2022-12-21,lm.facebook.com / referral,mobile,Android Webview,English,/event-details/winter-start-celebration,/event-details/winter-start-celebration,United States,Las Vegas,1,1,1,0,2,0,,below
2022-12-21,so / lp,mobile,Chrome,English,/,/,United States,Tucson,1,1,1,0,1,0,,below
2022-12-21,so / lp,mobile,Chrome,English,/%3Futm_campaign=b98f2ad3-fd65-4073-a21e-94c96753207b&utm_medium=lp&utm_source=so,/,United States,Tucson,1,1,0,0,1,0,,below
2022-12-21,statics.teams.cdn.office.net / referral,desktop,Chrome,English,/event-details/winter-start-celebration,/event-details/winter-start-celebration,United States,Tucson,1,1,1,109,2,0,,below
2022-12-22,(direct) / (none),desktop,Chrome,English,/,/,United States,(not set),1,1,1,6,2,0,,below
2022-12-22,(direct) / (none),mobile,Chrome,English,/,/,United States,Tucson,2,3,3,50,8,2,,below
2022-12-22,(direct) / (none),mobile,Chrome,English,/cart-page,/product-page/us-navy-souvenir,United States,Pinellas Park,1,1,0,1,1,0,,below
2022-12-22,(direct) / (none),mobile,Chrome,English,/classes,/,United States,Tucson,1,1,0,91,2,2,,below
2022-12-22,(direct) / (none),mobile,Chrome,English,/event-details/winter-start-celebration,/,United States,Tucson,1,1,0,2,2,0,,below
2022-12-22,(direct) / (none),mobile,Chrome,English,/event-details/youngadultaerial,/,United States,Tucson,1,1,0,3,2,0,,below
2022-12-22,(direct) / (none),mobile,Chrome,English,/product-page/us-navy-souvenir,/product-page/us-navy-souvenir,United States,Pinellas Park,1,1,1,12,7,0,,below
2022-12-22,google / organic,desktop,Chrome,English,/,/,United States,Tucson,1,1,1,0,2,0,,below
2022-12-22,google / organic,desktop,Chrome,English,/classes,/events-shows,United States,Phoenix,1,1,0,4,2,2,,below
2022-12-22,google / organic,desktop,Chrome,English,/event-details/winter-start-celebration,(not set),United States,Tucson,1,1,0,0,0,0,,below
2022-12-22,google / organic,desktop,Chrome,English,/events-shows,/events-shows,United States,Phoenix,1,1,1,30,4,0,,below
2022-12-22,google / organic,desktop,Chrome,English,/winterstart,(not set),United States,Tucson,1,1,0,1,0,0,,below
2022-12-22,google / organic,desktop,Firefox,English,/winterstart,(not set),United States,Casas Adobes,1,1,0,0,0,0,,below
2022-12-22,google / organic,mobile,Chrome,English,/,/,United States,Kansas City,1,1,1,1,4,0,,below
2022-12-22,google / organic,mobile,Chrome,English,/nafissa,/,United States,Kansas City,1,1,0,5,2,0,,below
2022-12-22,google / organic,mobile,Chrome,English,/studio-y-info,(not set),United States,Tucson,1,1,0,0,0,0,,below
2022-12-22,google / organic,mobile,Safari,English,/,/,United States,Tucson,1,1,1,10,4,0,,below
2022-12-22,google / organic,mobile,Safari,English,/,/classes,United States,Englewood,1,1,1,2,1,0,,below
2022-12-22,google / organic,mobile,Safari,English,/classes,/,United States,Tucson,1,1,0,40,2,2,,below
2022-12-22,google / organic,mobile,Safari,English,/classes,/classes,United States,Englewood,1,1,0,104,1,1,,below
2022-12-22,google / organic,mobile,Safari,English,/event-details/community-workshop-into-winter-start-performance-festival,/classes,United States,Englewood,1,1,0,9,2,0,,below
2022-12-22,google / organic,tablet,Safari,English,/,/,United States,Catalina Foothills,1,1,1,22,2,0,,below
2022-12-22,google / organic,tablet,Safari,English,/no-frills2022,/,United States,Catalina Foothills,1,1,0,3,2,0,,below
2022-12-22,google / organic,tablet,Safari,English,/staff,/,United States,Catalina Foothills,1,1,0,6,2,0,,below
2022-12-22,l.instagram.com / referral,mobile,Safari (in-app),English,/classes,/event-details/winter-start-celebration?fbclid=PAAaY7g6q0ryHxA1V0fIWZjK2wyBqK4ITarBvvoOAPMVbYfULodHD85b7dr7M,United States,Tucson,1,1,0,46,4,4,,below
2022-12-22,l.instagram.com / referral,mobile,Safari (in-app),English,/event-details/aerial-community-class-youth-adult,/event-details/winter-start-celebration?fbclid=PAAaY7g6q0ryHxA1V0fIWZjK2wyBqK4ITarBvvoOAPMVbYfULodHD85b7dr7M,United States,Tucson,1,1,0,15,2,0,,below
