Customer_id,Age,Gender,Revenue_Total,N_Purchases,Purchase_DATE,Purchase_VALUE,Pay_Method,Time_Spent,Browser,Newsletter,Voucher
550415,33,1,35.2,2,11/04/21,0.704,1,807,0,0,0
550416,31,1,34.5,6,03/04/21,13.455,0,1004,3,0,1
550417,17,0,59.5,6,12/28/21,42.245,2,861,0,0,0
550418,53,1,39.1,5,01/18/21,30.498,2,764,0,0,1
550419,36,1,36.1,1,07/18/21,36.1,3,1025,0,0,0
550420,63,0,33.7,1,09/27/21,33.7,0,321,0,0,1
550421,61,1,47.9,7,12/14/21,38.32,1,740,0,0,0
550422,52,1,38,1,07/27/21,38,0,393,1,0,0
550423,33,1,31.9,2,10/29/21,4.785,1,192,0,0,0
550424,60,0,34.3,1,01/04/21,34.3,3,1005,1,1,0
550425,46,0,27.3,6,08/13/21,12.285,3,252,0,0,0
550426,32,1,37.6,6,08/03/21,25.568,0,201,0,0,1
550427,41,1,28.2,3,07/18/21,18.612,0,1030,0,0,0
550428,21,1,31.3,2,07/16/21,26.918,0,951,0,0,0
550429,48,1,3.8,3,12/19/21,1.444,0,1004,0,0,0
550430,48,0,2.2,6,02/06/21,0.55,1,706,0,0,0
550431,35,1,14.8,7,06/17/21,8.288,1,924,0,0,0
550432,22,0,5.4,3,03/17/21,3.564,0,597,2,0,0
550433,41,1,15.1,3,01/10/21,8.456,1,667,1,0,1
550434,54,1,47.5,4,11/21/21,29.45,1,473,1,1,0
550435,62,1,30.8,3,09/22/21,10.164,0,693,1,0,0
550436,43,1,36.5,5,05/09/21,30.66,1,380,1,0,0
550437,36,1,29.3,2,12/21/21,24.612,0,694,0,0,0
550438,24,0,6.4,3,11/19/21,1.984,0,818,0,0,1
550439,48,0,34.7,3,11/07/21,23.943,0,485,2,1,0
550440,32,1,15.1,1,08/22/21,15.1,0,310,2,0,1
550441,26,1,32.5,6,02/06/21,0.325,0,202,0,1,0
550442,16,1,20.4,2,03/14/21,2.244,2,493,0,0,0
550443,60,1,31.1,2,04/19/21,26.124,0,410,3,0,0
550444,20,1,34.9,7,04/05/21,4.886,1,195,0,0,0
550445,47,1,19.6,2,03/15/21,2.548,0,311,0,0,0
550446,27,1,22.5,3,04/15/21,11.025,3,858,3,0,1
550447,27,1,6.2,2,06/15/21,4.65,0,963,0,0,0
550448,18,1,14.8,5,05/25/21,9.028,2,1028,0,1,1
550449,48,1,6.4,7,09/13/21,5.824,1,615,0,1,0
550450,26,1,33.9,1,03/21/21,33.9,1,387,0,0,0
550451,38,1,31.4,5,03/02/21,7.536,3,804,0,0,1
550452,63,0,30.3,2,07/28/21,5.151,0,377,0,0,1
550453,24,0,13.2,6,10/20/21,1.584,2,847,0,1,0
550454,29,1,29.7,6,06/10/21,2.376,0,390,0,0,1
550455,57,0,31.1,7,05/13/21,0.622,0,678,1,0,0
550456,55,1,34.4,7,02/03/21,23.048,0,766,0,0,0
550457,32,1,10.7,4,03/05/21,1.498,2,506,0,0,0
550458,53,0,24.4,1,10/28/21,24.4,1,480,2,0,0
550459,22,1,39.1,2,02/10/21,30.498,0,430,0,0,0
550460,29,1,54.5,4,09/25/21,5.995,3,143,0,0,0
550461,33,0,4.9,1,10/15/21,4.9,3,938,0,0,0
550462,54,1,6.6,4,12/02/21,6.006,0,414,3,0,0
550463,25,0,6.8,7,12/20/21,4.352,1,445,1,0,0
550464,42,1,24.7,5,05/25/21,0.741,3,455,0,0,0
550465,63,0,25.6,6,08/26/21,2.304,1,686,0,0,1
550466,33,0,30,4,07/27/21,12.6,1,295,0,0,1
550467,62,0,25.4,4,01/28/21,12.954,1,718,0,0,0
550468,62,1,4.4,6,07/25/21,0.968,3,330,0,0,0
550469,20,0,32.4,4,10/10/21,11.016,1,703,0,0,1
550470,59,0,1.5,3,03/23/21,0.6,1,509,0,0,1
550471,41,0,4.9,6,01/03/21,1.96,0,595,0,0,0
550472,29,1,4.6,1,01/26/21,4.6,0,220,0,0,1
550473,30,1,22.8,5,04/06/21,9.12,3,629,3,0,0
550474,26,0,13.4,6,01/19/21,3.752,3,825,0,0,1
550475,44,1,31.3,4,07/17/21,25.04,3,208,3,0,0
550476,23,1,33.1,2,12/19/21,0.662,3,662,0,0,0
550477,41,1,11.9,6,04/21/21,9.044,0,499,3,0,0
550478,61,0,48.3,7,01/26/21,30.429,0,954,0,0,0
550479,61,1,36.3,4,07/13/21,14.52,2,270,1,0,0
550480,63,1,2,5,06/18/21,1.64,2,558,2,1,0
550481,41,1,48.5,5,03/27/21,41.225,2,997,0,0,0
550482,27,0,37,2,10/25/21,17.76,2,222,0,1,1
550483,22,1,32.7,5,05/26/21,25.179,1,862,1,1,0
550484,33,1,2.4,5,08/08/21,1.68,1,170,1,0,0
550485,48,0,34.3,7,05/23/21,9.261,3,143,0,0,0
550486,34,0,51.5,3,01/02/21,29.87,3,466,0,1,0
550487,28,1,32.1,3,12/30/21,8.667,1,684,1,0,0
550488,31,1,48.5,1,10/28/21,48.5,1,196,3,1,1
550489,63,1,52.5,4,05/18/21,4.725,0,878,0,0,0
550490,44,1,30.9,6,10/22/21,8.652,2,637,0,0,0
550491,55,1,4.2,3,09/28/21,0.756,0,905,0,0,1
550492,28,1,4.8,7,12/10/21,1.872,0,904,0,0,0
550493,21,1,30.5,3,06/13/21,23.485,1,542,0,0,0
550494,20,1,15.1,7,04/25/21,4.228,2,884,0,0,0
550495,32,0,4.8,1,12/25/21,4.8,2,874,1,1,0
550496,49,0,36,7,01/06/21,19.8,1,502,0,0,0
550497,31,1,3.5,7,04/13/21,0.805,1,720,0,0,0
550498,33,1,9.2,1,02/25/21,9.2,3,764,3,0,0
550499,62,0,53.5,2,08/12/21,10.7,0,873,0,1,0
550500,24,0,15.6,1,04/17/21,15.6,1,781,1,0,0
550501,17,1,32.9,1,09/09/21,32.9,3,311,0,0,0
550502,41,1,54.7,3,01/06/21,38.837,1,463,3,0,0
550503,37,1,37.4,1,03/06/21,37.4,2,659,1,0,0
550504,26,1,56.9,1,05/28/21,56.9,1,733,1,0,1
550505,23,0,27.1,4,10/25/21,12.466,1,816,1,0,1
550506,38,0,36.9,2,03/19/21,2.952,2,441,0,0,0
550507,18,0,22.1,2,04/16/21,13.702,2,306,1,0,0
550508,33,0,26.4,5,05/05/21,5.016,3,919,2,0,0
550509,40,1,56.7,3,08/23/21,24.948,3,226,0,0,1
550510,57,0,7.1,6,09/26/21,5.893,1,121,2,0,1
550511,52,0,16.5,3,02/26/21,7.755,0,360,0,1,0
550512,27,1,29,1,09/10/21,29,3,249,0,0,0
550513,56,1,25.9,5,04/26/21,1.036,3,659,3,1,1
550514,21,1,24.1,5,11/10/21,9.881,3,146,0,0,1
550515,39,1,18.8,7,04/09/21,8.648,1,720,3,0,0
550516,30,0,26.4,7,09/11/21,23.76,1,253,3,0,0
550517,58,1,5.8,3,11/29/21,2.784,3,332,3,0,1
550518,48,1,26.7,2,07/28/21,22.428,0,693,0,0,1
550519,34,1,36.5,2,12/09/21,8.395,2,714,0,0,0
550520,27,1,32.3,6,09/04/21,12.597,0,769,0,0,0
550521,41,0,22.9,3,02/11/21,4.809,1,776,0,0,1
550522,30,0,34.1,2,06/28/21,23.188,0,859,0,0,0
550523,16,0,38.6,4,11/18/21,12.738,1,936,0,1,0
550524,60,0,10.4,3,12/11/21,2.288,2,339,1,0,0
550525,53,0,13.4,3,05/26/21,9.648,2,725,3,0,0
550526,61,0,8.8,4,03/31/21,8.448,0,653,3,0,0
550527,36,0,7.6,1,09/03/21,7.6,1,418,0,1,0
550528,36,0,35.1,3,06/01/21,7.02,1,343,1,0,1
550529,20,1,34.8,1,07/21/21,34.8,1,211,0,0,0
550530,56,0,30,3,04/26/21,9.9,2,590,0,0,0
550531,53,1,41.3,4,09/07/21,0.826,1,381,2,0,0
550532,24,0,56.7,4,08/13/21,23.814,3,511,0,0,0
550533,61,1,16.9,3,09/26/21,15.379,2,803,0,0,0
550534,24,0,44.3,6,06/17/21,22.15,2,395,0,1,1
550535,37,0,45.9,2,12/13/21,7.344,3,765,0,0,0
550536,21,1,4,1,07/10/21,4,1,685,1,0,0
550537,41,1,32,2,10/01/21,19.2,0,476,0,0,0
550538,45,1,29.7,4,03/17/21,10.692,0,237,1,0,0
550539,49,1,26.8,5,05/10/21,14.74,3,893,0,0,0
550540,33,0,12.1,4,07/19/21,10.406,0,130,0,0,1
550541,25,1,13.6,4,06/09/21,5.168,0,143,0,1,0
550542,21,1,34.3,7,04/11/21,22.295,2,698,0,0,0
550543,26,0,23.2,4,08/05/21,21.576,2,266,0,0,1
550544,31,1,23.9,6,12/13/21,2.868,3,971,0,0,1
550545,55,1,0.5,2,07/19/21,0.015,0,812,1,0,0
550546,37,1,37.5,7,02/22/21,30.375,1,778,0,1,0
550547,56,0,30.9,6,11/19/21,8.961,1,948,0,0,0
550548,24,0,34.6,7,04/18/21,3.46,2,545,0,0,0
550549,21,1,30.4,6,01/10/21,0.608,1,147,0,0,0
550550,55,0,4.3,2,06/12/21,2.709,1,127,0,0,0
550551,20,1,51.7,6,12/28/21,29.469,1,775,3,1,1
550552,19,0,51.3,6,01/16/21,16.416,1,829,0,0,1
550553,56,1,26.4,2,03/04/21,9.504,1,672,0,0,0
550554,37,0,10.6,7,12/28/21,8.692,2,551,3,0,0
550555,36,0,34.7,6,02/22/21,34.7,1,358,0,0,1
550556,29,0,59.1,3,07/15/21,49.644,2,600,0,0,0
550557,19,1,6.7,1,08/15/21,6.7,3,464,1,0,0
550558,39,1,30,5,05/06/21,23.7,2,185,2,1,0
550559,33,1,16.4,5,11/30/21,0.492,3,152,3,0,0
550560,41,1,9.8,3,03/23/21,0.294,0,967,1,0,0
550561,43,1,35.4,4,12/05/21,7.788,0,475,1,0,1
550562,47,1,31.5,3,12/28/21,28.665,3,1044,0,0,0
550563,38,1,9,6,05/13/21,8.46,1,1066,0,0,0
550564,49,1,1.4,1,08/25/21,1.4,1,426,3,0,0
550565,27,1,29.5,4,09/21/21,18.88,0,247,0,1,0
550566,46,1,34.8,1,11/25/21,34.8,3,426,0,0,0
550567,51,0,31.1,5,04/09/21,15.861,3,457,1,0,0
550568,63,1,31.3,4,01/17/21,23.162,1,304,3,0,0
550569,53,1,56.1,4,01/15/21,31.977,2,850,1,0,0
550570,33,1,12.3,3,08/28/21,7.134,3,444,0,0,0
550571,27,1,41.1,5,03/25/21,25.071,0,640,1,0,0
550572,39,0,24.3,3,07/17/21,18.225,1,752,3,0,0
550573,43,0,3.9,3,04/18/21,2.106,2,601,0,0,0
550574,58,1,12.5,1,10/25/21,12.5,3,687,1,0,1
550575,37,1,35.5,1,06/15/21,35.5,1,550,0,0,0
550576,52,1,43.5,1,10/22/21,43.5,3,376,1,0,0
550577,32,0,28.5,6,01/23/21,7.695,3,576,1,0,1
550578,53,1,9.2,4,10/10/21,9.2,1,443,0,1,0
550579,49,1,34.7,3,06/26/21,9.716,0,262,3,0,0
550580,49,1,29.6,7,06/10/21,0.296,0,486,3,0,0
550581,63,0,19.5,4,10/23/21,6.045,3,120,0,1,0
550582,61,1,18.3,5,03/17/21,0.732,0,399,0,0,0
550583,17,0,24.6,7,07/16/21,16.728,2,991,0,0,0
550584,29,1,4.1,6,10/13/21,3.854,2,610,3,0,0
550585,62,0,2.8,5,04/12/21,0.028,0,390,0,0,1
550586,30,1,8,7,12/17/21,1.68,3,777,0,0,0
550587,30,0,35.8,6,10/10/21,23.27,1,609,0,0,0
550588,52,0,23.1,5,03/06/21,9.24,0,596,0,0,0
550589,34,1,8.4,1,12/12/21,8.4,2,569,1,0,0
550590,33,0,15.6,5,10/26/21,1.716,0,333,0,0,0
550591,46,1,9,5,07/20/21,3.69,2,1055,1,0,0
550592,49,0,34.2,6,12/19/21,17.784,1,1076,0,0,1
550593,44,0,53.7,5,06/18/21,48.867,2,226,0,0,0
550594,21,1,7.2,6,09/07/21,6.696,3,946,0,0,1
550595,34,0,20.5,4,11/12/21,7.38,3,126,0,0,0
550596,53,1,29.5,3,11/04/21,22.715,0,175,0,0,0
550597,58,1,30.5,1,04/16/21,30.5,1,465,0,0,0
550598,28,0,3.7,6,06/22/21,2.886,3,981,1,0,0
550599,47,1,14.6,6,10/30/21,11.826,3,689,0,0,1
550600,35,0,47.9,5,11/11/21,15.328,0,871,3,0,1
550601,63,0,34.2,6,11/30/21,16.074,3,596,0,0,0
550602,29,1,16,4,10/22/21,8.96,1,827,1,0,0
550603,44,1,10.1,2,08/04/21,0.606,3,1011,0,0,0
550604,28,0,23.7,3,07/23/21,22.515,2,252,0,0,0
550605,19,0,15.9,7,02/14/21,6.996,2,633,1,1,0
550606,42,1,28.7,4,01/24/21,0.861,2,677,0,0,0
550607,18,0,35.8,1,11/22/21,35.8,3,122,0,0,0
550608,16,1,45.3,3,03/28/21,12.684,3,496,0,0,0
550609,23,0,4.4,4,12/17/21,1.056,0,672,0,1,0
550610,22,1,20.6,4,10/23/21,16.274,3,1014,0,0,0
550611,48,0,51.9,4,09/29/21,31.659,0,714,0,0,0
550612,50,1,35.5,2,10/23/21,14.91,1,777,0,0,0
550613,39,0,49.7,7,07/22/21,33.299,3,402,0,0,0
550614,56,1,16.5,6,01/01/22,6.27,2,1039,1,1,0
550615,21,1,6,5,03/07/21,0.72,2,580,0,1,1
550616,32,0,17.8,5,01/08/21,12.104,0,507,0,0,0
550617,27,1,52.9,2,09/05/21,19.573,2,984,3,1,0
550618,16,0,12.9,5,02/02/21,8.256,0,245,1,0,0
550619,61,1,34.4,2,12/24/21,27.176,0,167,0,0,0
550620,30,1,28.5,5,06/01/21,17.385,0,630,0,1,0
550621,56,1,33.7,3,05/05/21,13.48,0,829,3,0,0
550622,23,1,4.1,1,10/21/21,4.1,1,353,0,0,0
550623,49,0,46.9,6,09/25/21,29.078,2,595,2,0,0
550624,16,1,41.1,1,11/24/21,41.1,0,986,0,0,0
550625,52,1,5.3,6,10/10/21,4.558,3,761,0,0,0
550626,21,1,2.6,3,04/25/21,0.832,3,582,1,0,1
550627,39,1,28,2,02/08/21,3.64,0,202,0,0,1
550628,47,1,32.7,1,02/17/21,32.7,2,651,0,0,0
550629,33,1,22.9,3,05/28/21,11.221,3,844,3,0,0
550630,52,1,25.2,1,08/01/21,25.2,2,766,1,0,0
550631,56,1,13.4,5,04/10/21,1.072,1,416,1,0,0
550632,26,0,36.2,1,03/09/21,36.2,0,798,1,0,1
550633,37,0,33.3,2,01/27/21,30.969,0,139,1,0,0
550634,37,1,2.2,1,08/22/21,2.2,1,598,0,0,1
550635,54,1,42.1,6,01/16/21,2.105,0,324,0,0,0
550636,20,1,3.9,3,05/26/21,0.546,1,692,0,1,0
550637,23,0,37.4,5,09/09/21,10.846,3,232,0,0,0
550638,54,0,37.7,5,06/25/21,26.39,0,480,0,0,0
550639,28,1,56.3,2,06/19/21,39.973,2,215,1,0,0
550640,27,1,31.3,1,03/25/21,31.3,2,1062,0,1,1
550641,37,1,6,2,07/02/21,2.52,2,267,1,0,1
550642,57,1,12.4,3,02/02/21,9.796,0,311,0,0,0
550643,34,0,30.2,4,07/10/21,15.1,2,844,1,0,0
550644,58,1,35,4,10/02/21,2.45,3,650,3,0,1
550645,39,1,52.1,2,07/26/21,8.336,1,196,0,0,0
550646,30,1,23.1,5,05/14/21,14.322,0,624,0,0,0
550647,33,1,47.1,5,05/26/21,16.485,3,304,0,0,0
550648,34,1,17.7,2,04/06/21,13.983,0,668,0,0,0
550649,19,0,38.6,1,08/23/21,38.6,1,305,0,0,0
550650,33,0,47.1,2,11/29/21,3.768,0,259,0,0,0
550651,18,1,31,6,01/19/21,0.62,1,902,1,0,1
550652,21,1,29.4,4,12/07/21,23.52,1,788,0,1,1
550653,50,1,27.8,4,12/19/21,21.406,1,630,1,0,0
550654,17,1,15.2,1,01/06/21,15.2,0,421,0,0,0
550655,43,0,10.7,2,04/28/21,3.424,3,420,0,0,0
550656,49,1,49.1,3,03/09/21,36.825,2,735,3,1,0
550657,50,0,37.5,7,11/04/21,33.375,2,469,0,0,0
550658,62,1,20.1,3,05/02/21,17.889,3,998,0,0,0
550659,59,1,34.7,2,12/30/21,34.7,0,139,0,0,0
550660,52,1,29.9,2,05/16/21,7.475,3,995,0,0,1
550661,31,1,17.3,5,05/22/21,7.093,2,568,0,0,1
550662,54,1,35.9,3,03/31/21,15.078,2,750,2,0,1
550663,30,1,35.5,4,12/12/21,12.425,3,999,0,1,0
550664,41,1,6,4,12/28/21,5.52,1,409,3,0,1
550665,44,1,8.5,7,10/13/21,5.525,3,753,0,0,0
550666,33,0,8.5,7,09/08/21,1.19,2,658,0,0,0
550667,50,0,22.1,5,01/22/21,3.315,3,776,1,0,0
550668,26,0,44.3,3,07/17/21,7.974,2,225,0,0,1
550669,25,1,6,7,01/16/21,2.52,2,442,0,0,1
550670,49,0,19.8,5,09/11/21,15.246,1,450,0,0,0
550671,61,0,21.4,7,08/27/21,11.556,1,779,0,0,0
550672,35,1,34,3,12/06/21,19.04,0,616,2,0,0
550673,19,1,45.5,6,08/31/21,18.655,1,982,1,1,0
550674,49,0,37.3,7,06/06/21,27.229,0,443,3,0,0
550675,31,1,35.3,1,09/02/21,35.3,2,292,0,0,0
550676,25,1,8.1,4,09/29/21,2.835,0,536,0,0,0
550677,54,0,13.2,4,12/20/21,6.072,1,727,1,0,0
550678,59,0,16.1,6,07/17/21,11.914,0,1075,0,0,0
550679,32,1,38.7,4,09/23/21,25.542,2,242,3,0,0
550680,31,1,17.6,4,06/17/21,13.376,0,442,0,0,0
550681,63,1,22.9,5,12/12/21,22.442,2,151,0,0,1
550682,24,0,30.5,2,11/09/21,23.79,2,567,3,0,0
550683,59,1,59.5,2,05/16/21,55.93,1,647,0,0,0
550684,18,0,2,1,04/17/21,2,0,1037,0,0,0
550685,34,1,41.9,3,12/25/21,5.447,3,250,1,1,0
550686,30,1,18.2,6,07/24/21,5.642,1,495,1,0,0
550687,46,0,44.5,4,01/14/21,13.795,1,999,0,0,0
550688,57,1,50.5,7,06/09/21,41.41,1,560,1,0,0
550689,36,0,21.1,2,06/15/21,19.412,3,248,3,0,0
550690,37,1,34.8,5,10/12/21,30.276,3,688,0,0,0
550691,22,0,33.8,7,06/27/21,18.252,1,157,0,0,0
550692,48,1,29.9,5,11/16/21,23.621,0,573,1,0,0
550693,56,0,2.2,7,03/10/21,0.132,3,985,2,0,0
550694,47,1,48.3,5,01/25/21,21.252,2,680,0,0,0
550695,16,1,31.9,4,08/15/21,22.649,3,904,0,0,0
550696,31,1,33.5,2,08/18/21,26.13,0,550,1,1,0
550697,55,1,12.8,1,10/16/21,12.8,0,219,0,0,0
550698,35,0,5.7,3,04/13/21,3.876,0,148,0,0,0
550699,39,0,26.9,6,06/10/21,16.409,2,561,3,1,1
550700,30,1,36.1,3,02/03/21,1.083,0,538,0,0,0
550701,37,1,21.5,7,12/01/21,2.365,0,485,0,1,0
550702,44,0,5.2,5,05/20/21,4.264,1,261,0,0,0
550703,18,1,35.4,2,05/24/21,32.214,3,834,1,1,0
550704,48,1,14.3,3,08/01/21,9.581,0,273,0,0,0
550705,43,1,13.1,2,12/05/21,12.576,2,613,0,0,1
550706,26,0,39.7,4,07/13/21,11.116,0,963,0,0,0
550707,29,1,25.4,1,09/07/21,25.4,3,800,0,0,0
550708,32,0,26.5,7,01/23/21,11.395,3,499,1,1,1
550709,34,0,30.7,5,04/02/21,12.894,0,628,0,0,1
550710,60,1,22.1,1,12/18/21,22.1,2,491,3,0,0
550711,22,1,25.5,6,02/21/21,24.48,1,169,0,0,0
550712,51,1,1.7,1,08/12/21,1.7,2,566,1,0,0
550713,41,1,9.2,7,08/04/21,0.092,3,1076,1,0,0
550714,49,0,35.9,1,08/23/21,35.9,1,147,0,0,0
550715,30,1,56.5,7,03/08/21,52.545,2,481,0,0,1
550716,37,0,38.7,1,02/01/21,38.7,2,965,0,0,0
550717,39,0,37.8,4,12/19/21,33.264,1,731,1,0,0
550718,39,0,46.7,3,07/15/21,30.355,2,643,0,0,0
550719,49,0,52.7,1,01/06/21,52.7,1,707,0,0,0
550720,50,0,24.9,7,04/29/21,6.474,0,685,0,0,0
550721,22,0,13.7,5,04/28/21,12.33,3,136,0,0,1
550722,33,1,16.3,2,05/05/21,12.388,0,150,0,0,0
550723,59,1,27,6,11/14/21,20.79,2,678,0,0,0
550724,51,0,16.2,6,11/19/21,13.932,2,555,0,1,0
550725,17,1,12.9,1,06/18/21,12.9,0,487,0,1,0
550726,51,0,1.1,5,08/28/21,0.11,2,396,0,0,1
550727,47,1,32.4,5,06/21/21,29.484,1,868,0,0,0
550728,62,1,21.9,1,12/04/21,21.9,3,672,0,0,0
550729,45,1,13.1,4,07/28/21,0.262,1,199,3,0,0
550730,23,1,35,4,06/28/21,6.3,2,625,0,1,0
550731,33,1,5.9,4,06/25/21,5.015,2,527,0,0,0
550732,48,1,39.6,2,03/18/21,9.504,0,939,0,1,0
550733,31,1,16.5,2,12/30/21,12.87,0,447,0,0,0
550734,35,0,8.5,7,10/26/21,3.4,0,640,0,0,0
550735,44,1,4.7,3,04/06/21,4.136,0,1027,0,1,0
550736,34,1,45.7,2,06/20/21,31.076,2,288,0,0,0
550737,29,0,45.5,7,04/12/21,28.665,0,845,2,0,1
550738,24,1,3.8,4,12/19/21,2.546,3,629,2,1,0
550739,36,1,30.1,1,03/06/21,30.1,3,775,0,0,0
550740,26,1,2.9,5,12/06/21,2.552,3,128,0,0,0
550741,52,0,39.7,1,08/09/21,39.7,3,598,0,0,0
550742,53,1,17,5,07/14/21,14.45,3,200,1,0,1
550743,34,0,37.1,6,02/20/21,32.648,1,1042,0,0,1
550744,16,1,13.8,1,05/19/21,13.8,3,785,0,0,0
550745,60,0,4.1,1,01/22/21,4.1,1,859,0,0,0
550746,40,1,27,4,09/09/21,2.97,1,252,0,0,1
550747,42,0,27.3,5,01/27/21,1.365,0,616,0,0,0
550748,47,1,34.8,1,10/20/21,34.8,3,157,0,1,1
550749,31,1,7.4,3,02/13/21,1.036,2,715,2,1,0
550750,52,1,37.8,1,04/04/21,37.8,2,565,1,0,0
550751,35,1,10,6,08/03/21,5.8,0,686,0,1,0
550752,28,1,11.3,3,05/25/21,6.328,0,489,1,0,1
550753,55,0,30,6,06/18/21,19.5,1,381,0,0,0
550754,32,1,8,3,10/12/21,2.56,2,141,3,1,0
550755,17,1,2.8,3,05/30/21,1.96,2,1013,0,1,0
550756,38,1,48.3,2,07/08/21,23.184,3,281,3,1,0
550757,49,1,33.4,1,04/18/21,33.4,2,682,1,0,0
550758,40,1,33.3,4,08/26/21,14.985,3,161,0,0,0
550759,16,1,36.7,7,02/25/21,11.01,1,217,0,0,0
550760,18,0,20.5,7,04/03/21,2.255,0,824,0,0,1
550761,42,0,39.5,7,08/10/21,29.23,1,201,3,1,1
550762,20,1,34,5,08/08/21,21.76,0,376,0,0,0
550763,61,1,37.1,6,10/24/21,11.872,0,672,0,0,0
550764,52,1,38.6,3,02/09/21,38.6,1,600,0,0,1
550765,61,1,5.8,2,06/17/21,4.524,1,1005,0,1,0
550766,51,1,18.4,5,09/24/21,10.672,1,243,0,0,1
550767,60,1,40.9,4,10/19/21,30.266,2,206,1,0,0
550768,58,1,27.4,4,12/31/21,20.55,1,927,0,0,0
550769,51,0,16.9,5,09/07/21,3.38,1,518,1,0,0
550770,50,1,59.5,2,01/03/21,29.75,3,932,0,0,0
550771,63,1,4,7,08/30/21,3.72,1,233,0,0,0
550772,20,1,35.5,1,11/26/21,35.5,3,1046,0,0,0
550773,35,1,17.2,7,05/18/21,8.256,0,470,0,0,0
550774,52,1,30.7,7,02/12/21,28.244,1,552,3,0,0
550775,26,0,33.3,2,08/08/21,22.977,3,535,1,0,0
550776,18,1,4,3,10/28/21,1.76,1,726,0,0,0
550777,21,1,35.4,1,07/20/21,35.4,0,666,0,0,0
550778,50,0,33.5,5,08/25/21,22.78,2,395,1,0,0
550779,33,1,30.8,4,10/08/21,19.712,3,564,0,0,1
550780,30,0,4.5,7,01/02/21,1.44,3,355,0,0,0
550781,48,1,13.2,2,12/29/21,5.544,2,744,0,0,0
550782,45,1,37.3,3,03/27/21,37.3,1,246,1,0,0
550783,37,1,31.8,7,07/19/21,13.356,1,926,0,0,0
550784,58,0,39.7,7,01/12/21,20.247,2,791,0,0,0
550785,45,1,53.7,5,03/03/21,10.203,0,895,3,0,0
550786,30,1,7,5,10/04/21,2.03,3,536,1,0,0
550787,20,1,19.5,1,01/30/21,19.5,1,842,0,0,1
550788,16,1,34.2,6,02/17/21,21.888,0,1075,0,0,0
550789,62,0,25.7,6,11/07/21,6.939,0,836,0,0,0
550790,63,0,20.1,7,07/21/21,3.819,2,181,3,0,0
550791,63,0,34.1,5,02/25/21,22.165,2,374,0,0,0
550792,20,1,12.2,5,01/06/21,5.978,0,429,0,0,1
550793,57,1,35.1,4,06/28/21,29.835,1,152,1,0,0
550794,28,0,55.5,6,01/30/21,23.865,3,942,0,0,1
550795,61,1,32.3,2,12/22/21,27.455,1,129,0,0,0
550796,24,1,18.2,1,04/11/21,18.2,0,895,1,0,0
550797,43,1,42.9,5,01/12/21,31.317,2,328,1,0,0
550798,29,0,12.3,5,05/20/21,5.043,2,1059,0,0,0
550799,19,0,43.7,2,03/01/21,29.279,1,415,1,0,0
550800,46,1,32.1,7,12/09/21,9.309,3,419,0,0,0
550801,41,1,53.9,1,08/21/21,53.9,1,161,3,0,0
550802,41,1,57.5,3,01/31/21,20.125,0,358,0,0,0
550803,58,1,37.2,2,07/09/21,14.508,2,1019,1,0,0
550804,46,1,38.1,5,10/21/21,14.859,2,1014,0,0,0
550805,40,1,33.7,5,02/01/21,0.337,3,256,0,0,0
550806,59,0,48.1,4,01/29/21,29.822,1,936,1,0,0
550807,28,1,35,5,06/12/21,34.3,1,773,0,0,0
550808,51,1,27.5,4,06/24/21,3.025,2,177,1,0,0
550809,36,0,58.3,2,09/26/21,49.555,1,191,0,0,0
550810,22,0,35.6,6,05/16/21,6.764,3,478,0,0,0
550811,59,1,9.3,3,06/19/21,7.44,1,120,0,0,0
550812,26,0,57.7,2,11/29/21,47.891,2,273,0,0,0
550813,26,1,51.9,4,08/05/21,47.748,0,957,3,0,1
550814,50,1,7.9,3,08/03/21,1.264,1,468,0,0,0
550815,38,0,13.7,4,09/05/21,1.781,3,1010,0,0,0
550816,47,1,3,6,12/16/21,0.48,1,206,0,0,0
550817,57,1,32,6,05/10/21,30.4,0,120,1,0,0
550818,32,1,19.9,3,10/26/21,2.388,0,898,0,1,0
550819,24,1,31.9,6,11/02/21,1.595,2,256,0,0,0
550820,37,1,39.7,4,02/04/21,15.88,1,993,0,0,1
550821,59,1,46.3,7,10/21/21,30.558,0,398,1,0,1
550822,41,1,24.9,4,03/23/21,22.161,2,208,3,0,0
550823,26,1,42.1,4,03/29/21,10.104,1,333,2,0,0
550824,36,0,3.9,2,03/11/21,1.56,2,741,0,0,0
550825,36,0,16.3,4,02/20/21,9.943,2,626,2,0,0
550826,46,1,30.5,5,10/30/21,19.215,1,265,0,0,0
550827,57,0,51.7,1,08/03/21,51.7,1,943,0,0,0
550828,53,1,36.3,3,02/11/21,27.951,3,378,0,0,0
550829,28,1,42.5,4,03/04/21,38.25,3,492,0,0,0
550830,54,1,12.6,7,05/12/21,10.332,1,831,0,0,0
550831,62,0,2.7,1,03/16/21,2.7,1,244,0,0,1
550832,31,1,12.5,2,07/24/21,10.375,3,810,1,0,0
550833,62,1,1.1,6,06/21/21,0.649,3,682,0,0,1
550834,27,1,20.3,2,04/15/21,10.759,0,747,0,1,1
550835,35,1,11.9,4,05/28/21,3.57,1,761,3,0,0
550836,22,0,21.7,4,01/13/21,9.765,0,167,0,0,0
550837,54,1,34.2,4,02/15/21,9.234,1,418,1,0,1
